ID,Sales
T1191686,81453.02377061217
T1191687,58443.48633762517
T1191688,44975.07969633296
T1191689,69506.99696810512
T1191690,47968.89284063906
T1191691,77292.56481509548
T1191692,59116.403018790086
T1191693,41460.34302847013
T1191694,50575.20981860084
T1191695,64922.11055025618
T1191696,17342.42944188137
T1191697,84359.60534733631
T1191698,35821.13951454243
T1191699,33924.27825966012
T1191700,68823.52827490523
T1191701,68489.4518842265
T1191702,43556.89801774118
T1191703,71394.76065031343
T1191704,22585.078928700303
T1191705,24668.756664770906
T1191706,44882.149223124106
T1191707,19188.85069952421
T1191708,50189.87041288665
T1191709,51772.11566835133
T1191710,37244.64310032835
T1191711,38686.10034282137
T1191712,53697.525934111174
T1191713,101557.39237617976
T1191714,34236.02734944846
T1191715,42113.014029542144
T1191716,72883.43766313743
T1191717,39595.01732758091
T1191718,44815.66519915518
T1191719,36837.41510610691
T1191720,29887.832723486954
T1191721,50272.29453140834
T1191722,47050.086854551904
T1191723,49282.44010287586
T1191724,47257.58419047961
T1191725,61424.21473954831
T1191726,31021.260678941537
T1191727,43465.79390083696
T1191728,34394.50566705071
T1191729,46023.43064045706
T1191730,31266.17264189488
T1191731,49375.31336224885
T1191732,51675.65307798791
T1191733,54111.441650545414
T1191734,25101.93940280987
T1191735,63786.885935823506
T1191736,65485.175127933384
T1191737,51402.267817565975
T1191738,48206.84357840933
T1191739,45907.7910064271
T1191740,70386.41557254447
T1191741,45066.163593051184
T1191742,45958.80478979582
T1191743,28185.025582308368
T1191744,48461.94000001879
T1191745,36535.661938677404
T1191746,42041.644559729444
T1191747,43523.41804339409
T1191748,48476.31599000739
T1191749,41280.08580252218
T1191750,38269.717077895664
T1191751,24596.41204222839
T1191752,57871.35557254549
T1191753,42944.36161763132
T1191754,55186.11694689046
T1191755,45054.354720823256
T1191756,49233.485290930876
T1191757,38977.12395360709
T1191758,55488.15294382269
T1191759,33863.58042397997
T1191760,44009.667696401084
T1191761,22861.99918594117
T1191762,57245.78269869
T1191763,41424.51389737646
T1191764,23131.3643094817
T1191765,36011.52268185976
T1191766,45992.04756200176
T1191767,23545.9754787998
T1191768,49539.09190866323
T1191769,49895.759921868696
T1191770,58145.31440846636
T1191771,68426.01737583533
T1191772,81063.5119447986
T1191773,25545.70078558468
T1191774,39537.04228168556
T1191775,50668.16650474045
T1191776,25421.98884243378
T1191777,45520.12832824409
T1191778,68111.60347487175
T1191779,38076.22550673704
T1191780,29816.416987881054
T1191781,53988.45829808697
T1191782,26156.54975147576
T1191783,33782.85630546037
T1191784,42929.43744944096
T1191785,33385.14564969094
T1191786,31952.369067537664
T1191787,54327.93918306605
T1191788,36286.765678277865
T1191789,30383.558343385725
T1191790,49567.06639584912
T1191791,46862.052968072196
T1191792,63638.92061481336
T1191793,42592.20348646708
T1191794,37780.07457360954
T1191795,48233.11056128759
T1191796,65439.55342235445
T1191797,31122.317994995574
T1191798,29302.103745175886
T1191799,49343.2929313958
T1191800,47351.231040019
T1191801,38095.335029452624
T1191802,28826.044630865938
T1191803,33872.96276198631
T1191804,36299.064643506674
T1191805,37408.277576858054
T1191806,50937.530682468045
T1191807,45470.64400245
T1191808,37168.80824714588
T1191809,60199.96225682902
T1191810,25384.351043082766
T1191811,49200.9108532651
T1191812,57077.36389023748
T1191813,40987.55164794981
T1191814,67390.43346787927
T1191815,50115.97302651714
T1191816,48634.530485533265
T1191817,52121.464397953525
T1191818,36621.27234574286
T1191819,50640.64813351073
T1191820,51602.46214439437
T1191821,48072.610317851795
T1191822,37318.913922791995
T1191823,29321.094580270215
T1191824,43195.86034290888
T1191825,33974.98160875455
T1191826,28291.523607181898
T1191827,40031.80181882187
T1191828,28890.937185070372
T1191829,44178.815821901335
T1191830,59897.11165846869
T1191831,40089.23134261226
T1191832,26978.586461711915
T1191833,45515.53931095502
T1191834,45856.657418196024
T1191835,101235.3156197103
T1191836,51011.39969411379
T1191837,29686.424575447454
T1191838,64490.19048187665
T1191839,35915.42974611707
T1191840,52587.211333709056
T1191841,37505.221888838525
T1191842,31491.497225975374
T1191843,35329.705362338995
T1191844,46101.844906184124
T1191845,59795.45984834237
T1191846,48709.04892887138
T1191847,36203.24522887128
T1191848,33801.35555643608
T1191849,27016.882343166264
T1191850,45259.908302615906
T1191851,29728.669309096702
T1191852,59665.84596833037
T1191853,36225.15446721507
T1191854,32438.521272068232
T1191855,65071.88680496763
T1191856,47191.72759462717
T1191857,35857.374627011464
T1191858,26488.886998104095
T1191859,40490.586912503306
T1191860,26878.71684388467
T1191861,48340.320085108244
T1191862,70066.96836603779
T1191863,47927.43673089616
T1191864,51014.1511727963
T1191865,32225.211863131302
T1191866,42188.1133358513
T1191867,31333.11979134888
T1191868,37792.57171806621
T1191869,32585.27071671933
T1191870,31227.117595815325
T1191871,24206.28768991855
T1191872,32877.05908100974
T1191873,42810.76050999321
T1191874,25409.001734687292
T1191875,38211.68776031151
T1191876,30296.88622256511
T1191877,25508.716198862643
T1191878,29655.13224558453
T1191879,40253.552491619375
T1191880,60492.019113883915
T1191881,34531.64396475707
T1191882,33451.846446048046
T1191883,51853.798941928675
T1191884,29940.37211041361
T1191885,31669.73109018362
T1191886,44571.58550030481
T1191887,38961.78937165938
T1191888,61012.132179824766
T1191889,48449.34041079165
T1191890,40956.62708953991
T1191891,48306.68770437689
T1191892,47330.25971587301
T1191893,83106.71059410225
T1191894,39727.80591883224
T1191895,30872.181951818562
T1191896,36052.48236867793
T1191897,23297.324805532775
T1191898,35084.0668596578
T1191899,42562.01494712475
T1191900,42751.366042595415
T1191901,61863.15771512208
T1191902,39313.55200988018
T1191903,57534.51780123429
T1191904,72256.01539839707
T1191905,40082.75655470217
T1191906,30721.688151931612
T1191907,45797.84642584387
T1191908,45350.02913114212
T1191909,45089.09078536485
T1191910,34959.828355721125
T1191911,25133.644882212833
T1191912,45180.08871699472
T1191913,33966.915857448315
T1191914,33865.3731900437
T1191915,36343.63067074576
T1191916,43819.018842289275
T1191917,22630.42002778923
T1191918,80235.26399233636
T1191919,22424.1972348728
T1191920,37363.68632063172
T1191921,37054.737740065175
T1191922,52285.404068753596
T1191923,28951.973292894334
T1191924,35875.042574649124
T1191925,28425.290688955243
T1191926,58726.49330176188
T1191927,33040.31862975327
T1191928,33018.55670979074
T1191929,35798.42290271348
T1191930,38977.55408082563
T1191931,41544.7729127952
T1191932,29319.23621412054
T1191933,26368.35730033812
T1191934,47026.414713428574
T1191935,32093.650940723648
T1191936,32925.860177203875
T1191937,29456.632204978545
T1191938,57613.5691468579
T1191939,37911.56968087711
T1191940,32613.672542766948
T1191941,46317.90891528307
T1191942,39644.760790452565
T1191943,33839.02173911107
T1191944,46641.99909847894
T1191945,28542.52708311152
T1191946,36231.390815987535
T1191947,51711.02872927363
T1191948,36840.28871523625
T1191949,39226.180462459786
T1191950,34167.19735160853
T1191951,49414.30456846285
T1191952,43068.23157489378
T1191953,78338.10329512315
T1191954,32015.445331876504
T1191955,46249.78856685212
T1191956,35357.564000763145
T1191957,84677.31711218947
T1191958,22807.506772876364
T1191959,57201.89308011192
T1191960,42771.91995673684
T1191961,62689.074400006604
T1191962,24462.17549309979
T1191963,54530.04136257118
T1191964,41342.49078362261
T1191965,48083.13958844579
T1191966,29750.912732083136
T1191967,46628.93179326155
T1191968,28781.50000501661
T1191969,48931.98531497573
T1191970,50173.578076296704
T1191971,32303.718414213152
T1191972,54901.58928682322
T1191973,29041.00661234583
T1191974,26252.77838867017
T1191975,57755.36283870922
T1191976,61856.831374706504
T1191977,29728.665385491495
T1191978,33744.666306822466
T1191979,41363.46471072433
T1191980,26519.36967399991
T1191981,35235.579125119766
T1191982,57897.230584995166
T1191983,46543.103174407384
T1191984,95738.43911865368
T1191985,27434.163615869493
T1191986,61145.6553017227
T1191987,79528.33327497615
T1191988,29666.763297248253
T1191989,40092.602161478106
T1191990,29791.28393058053
T1191991,59116.403018790086
T1191992,50639.45139131557
T1191993,28951.973292894334
T1191994,43523.41804339409
T1191995,29041.00661234583
T1191996,30176.307112678885
T1191997,33617.545249182454
T1191998,41460.34302847013
T1191999,33966.915857448315
T1192000,54648.15072283791
T1192001,29075.549082473648
T1192002,25133.644882212833
T1192003,51711.02872927363
T1192004,29456.632204978545
T1192005,84359.60534733631
T1192006,39644.760790452565
T1192007,27614.13114525856
T1192008,29463.76752523252
T1192009,28555.910238011642
T1192010,50575.20981860084
T1192011,33924.27825966012
T1192012,29037.864447274245
T1192013,22630.42002778923
T1192014,58726.49330176188
T1192015,58443.48633762517
T1192016,40253.552491619375
T1192017,20721.851600539776
T1192018,46023.43064045706
T1192019,34394.50566705071
T1192020,24462.17549309979
T1192021,30872.181951818562
T1192022,29940.37211041361
T1192023,21121.448909681472
T1192024,43465.79390083696
T1192025,50272.29453140834
T1192026,31669.73109018362
T1192027,61856.831374706504
T1192028,61012.132179824766
T1192029,44815.66519915518
T1192030,29887.832723486954
T1192031,36837.41510610691
T1192032,41067.168581072474
T1192033,65114.440543585886
T1192034,83106.71059410225
T1192035,66658.7679591672
T1192036,51935.94773806754
T1192037,25508.716198862643
T1192038,40060.84076843582
T1192039,46317.90891528307
T1192040,53558.91623364562
T1192041,35875.042574649124
T1192042,32436.70041868573
T1192043,40891.09218077418
T1192044,42113.014029542144
T1192045,57077.36389023748
T1192046,43068.23157489378
T1192047,23297.324805532775
T1192048,34531.64396475707
T1192049,115858.94501288324
T1192050,45066.163593051184
T1192051,60288.66674740808
T1192052,32585.27071671933
T1192053,38716.25289944268
T1192054,52712.83467790275
T1192055,45907.7910064271
T1192056,46696.01676723061
T1192057,82178.4751977745
T1192058,29655.13224558453
T1192059,32613.672542766948
T1192060,55179.50683590204
T1192061,38211.68776031151
T1192062,54111.441650545414
T1192063,35892.828346740185
T1192064,18693.188155082687
T1192065,44178.815821901335
T1192066,26252.77838867017
T1192067,32438.521272068232
T1192068,21472.78246279238
T1192069,46641.99909847894
T1192070,54530.04136257118
T1192071,42758.68407745393
T1192072,35857.374627011464
T1192073,71394.76065031343
T1192074,33870.141382445625
T1192075,47927.43673089616
T1192076,38269.717077895664
T1192077,24596.41204222839
T1192078,40490.586912503306
T1192079,41280.08580252218
T1192080,48340.320085108244
T1192081,42386.757293635186
T1192082,61129.9500923938
T1192083,35798.42290271348
T1192084,41071.84992986688
T1192085,64490.19048187665
T1192086,37585.14664725193
T1192087,29666.763297248253
T1192088,33872.96276198631
T1192089,31491.497225975374
T1192090,33863.58042397997
T1192091,37395.24936241837
T1192092,68426.01737583533
T1192093,50668.16650474045
T1192094,57799.00464575827
T1192095,70194.31013002983
T1192096,68111.60347487175
T1192097,61145.6553017227
T1192098,29371.338445684396
T1192099,46101.844906184124
T1192100,35329.705362338995
T1192101,36011.52268185976
T1192102,41037.19567399355
T1192103,23131.3643094817
T1192104,36203.24522887128
T1192105,58145.31440846636
T1192106,60199.96225682902
T1192107,60147.10039096875
T1192108,57245.78269869
T1192109,26155.370836486276
T1192110,45259.908302615906
T1192111,22861.99918594117
T1192112,52173.17535138701
T1192113,29728.669309096702
T1192114,44011.54714463651
T1192115,45207.89652344783
T1192116,25989.02046922245
T1192117,29319.23621412054
T1192118,40745.49630157059
T1192119,38076.22550673704
T1192120,36535.661938677404
T1192121,29791.28393058053
T1192122,45856.657418196024
T1192123,46543.103174407384
T1192124,38438.71317288201
T1192125,37825.916872910166
T1192126,40089.23134261226
T1192127,50189.87041288665
T1192128,37792.57171806621
T1192129,45350.02913114212
T1192130,42771.91995673684
T1192131,61863.15771512208
T1192132,50347.434097327525
T1192133,19188.85069952421
T1192134,44882.149223124106
T1192135,33862.67232707811
T1192136,24668.756664770906
T1192137,33782.85630546037
T1192138,28890.937185070372
T1192139,29321.094580270215
T1192140,42929.43744944096
T1192141,38095.335029452624
T1192142,47026.414713428574
T1192143,40987.55164794981
T1192144,47351.231040019
T1192145,35084.0668596578
T1192146,52121.464397953525
T1192147,67390.43346787927
T1192148,49414.30456846285
T1192149,31122.317994995574
T1192150,65439.55342235445
T1192151,45089.09078536485
T1192152,37780.07457360954
T1192153,42592.20348646708
T1192154,50640.64813351073
T1192155,48083.13958844579
T1192156,51602.46214439437
T1192157,36286.765678277865
T1192158,49567.06639584912
T1192159,75209.86323240653
T1192160,72256.01539839707
T1192161,38977.55408082563
T1192162,31952.369067537664
T1192163,39526.82346167637
T1192164,40092.602161478106
T1192165,39727.80591883224
T1192166,49200.9108532651
T1192167,28291.523607181898
T1192168,43195.86034290888
T1192169,48233.11056128759
T1192170,35431.1286714742
T1192171,54792.3908422994
T1192172,37318.913922791995
T1192173,29200.101120210154
T1192174,29302.103745175886
T1192175,18473.128423841867
T1192176,25454.66161086557
T1192177,63638.92061481336
T1192178,27091.480808288026
T1192179,36621.27234574286
T1192180,45520.12832824409
T1192181,26368.35730033812
T1192182,32954.98566725346
T1192183,50115.97302651714
T1192184,37408.277576858054
T1192185,36299.064643506674
T1192186,42188.1133358513
T1192187,34951.12447734098
T1192188,39537.04228168556
T1192189,49343.2929313958
T1192190,46249.78856685212
T1192191,46862.052968072196
T1192192,40524.173811537374
T1192193,46992.701866983436
T1192194,57534.51780123429
T1192195,38686.10034282137
T1192196,62689.074400006604
T1192197,39313.55200988018
T1192198,34167.19735160853
T1192199,42041.644559729444
T1192200,48461.94000001879
T1192201,36840.28871523625
T1192202,34596.05088493583
T1192203,18888.55984761856
T1192204,39226.180462459786
T1192205,53988.45829808697
T1192206,26156.54975147576
T1192207,51011.39969411379
T1192208,31333.11979134888
T1192209,33140.27462979693
T1192210,44704.26678546313
T1192211,26978.586461711915
T1192212,33385.14564969094
T1192213,59897.11165846869
T1192214,40031.80181882187
T1192215,30383.558343385725
T1192216,48634.530485533265
T1192217,54327.93918306605
T1192218,37911.56968087711
T1192219,57871.35557254549
T1192220,37076.21445830587
T1192221,49539.09190866323
T1192222,41992.35043109684
T1192223,64739.716659687205
T1192224,32303.718414213152
T1192225,87934.71839532316
T1192226,33040.31862975327
T1192227,25545.70078558468
T1192228,36225.15446721507
T1192229,59665.84596833037
T1192230,37859.36897513357
T1192231,27016.882343166264
T1192232,46368.17420656437
T1192233,48709.04892887138
T1192234,66835.21888992164
T1192235,28837.501501351042
T1192236,46053.91717866869
T1192237,37666.811395868666
T1192238,28969.873188508052
T1192239,52587.211333709056
T1192240,29618.69188961499
T1192241,25973.964012929508
T1192242,41115.508549514605
T1192243,48931.98531497573
T1192244,49895.759921868696
T1192245,45992.04756200176
T1192246,45054.354720823256
T1192247,39339.79945548564
T1192248,44829.97005793712
T1192249,25384.351043082766
T1192250,42944.36161763132
T1192251,29686.424575447454
T1192252,49233.485290930876
T1192253,55488.15294382269
T1192254,35915.42974611707
T1192255,38977.12395360709
T1192256,44009.667696401084
T1192257,48072.610317851795
T1192258,37168.80824714588
T1192259,32784.791177994965
T1192260,37505.221888838525
T1192261,41424.51389737646
T1192262,70066.96836603779
T1192263,21867.343240781152
T1192264,28826.044630865938
T1192265,54892.063470997135
T1192266,46947.591135132665
T1192267,47191.72759462717
T1192268,23545.9754787998
T1192269,26240.453684446402
T1192270,22807.506772876364
T1192271,42562.01494712475
T1192272,55042.812109562896
T1192273,51675.65307798791
T1192274,45096.65700186101
T1192275,36210.24031355788
T1192276,79528.33327497615
T1192277,28781.50000501661
T1192278,51402.267817565975
T1192279,42810.76050999321
T1192280,101557.39237617976
T1192281,48206.84357840933
T1192282,19816.042378943013
T1192283,30296.88622256511
T1192284,30623.39562486405
T1192285,63350.548681692184
T1192286,31227.117595815325
T1192287,33609.12995644932
T1192288,33018.55670979074
T1192289,50937.530682468045
T1192290,41363.46471072433
T1192291,36052.48236867793
T1192292,25421.98884243378
T1192293,48270.979215249135
T1192294,81453.02377061217
T1192295,25409.001734687292
T1192296,28425.290688955243
T1192297,29750.912732083136
T1192298,26519.36967399991
T1192299,36231.390815987535
T1192300,35235.579125119766
T1192301,39595.01732758091
T1192302,48077.74881249061
T1192303,36590.24299820984
T1192304,78338.10329512315
T1192305,57201.89308011192
T1192306,41083.45087731675
T1192307,47050.086854551904
T1192308,38961.78937165938
T1192309,48449.34041079165
T1192310,40956.62708953991
T1192311,47257.58419047961
T1192312,53224.69971678646
T1192313,28542.52708311152
T1192314,31021.260678941537
T1192315,39153.47373975664
T1192316,44324.559839867565
T1192317,29728.665385491495
T1192318,50173.578076296704
T1192319,60492.019113883915
T1192320,54090.07886889976
T1192321,49282.44010287586
T1192322,21784.83969752014
T1192323,70386.41557254447
T1192324,73573.54855943042
T1192325,17342.42944188137
T1192326,80235.26399233636
T1192327,27434.163615869493
T1192328,52377.298419102684
T1192329,44610.125226688644
T1192330,45180.08871699472
T1192331,41342.49078362261
T1192332,53697.525934111174
T1192333,30721.688151931612
T1192334,68823.52827490523
T1192335,68489.4518842265
T1192336,57613.5691468579
T1192337,34959.828355721125
T1192338,43556.89801774118
T1192339,22585.078928700303
T1192340,33082.69327502706
T1192341,45797.84642584387
T1192342,37244.64310032835
T1192343,40082.75655470217
T1192344,22424.1972348728
T1192345,51153.24287982598
T1192346,25639.798380000826
T1192347,68223.79177013643
T1192348,54901.58928682322
T1192349,37054.737740065175
T1192350,43819.018842289275
T1192351,97236.39926754886
T1192352,69506.99696810512
T1192353,83154.5058280987
T1192354,47968.89284063906
T1192355,52285.404068753596
T1192356,48083.13958844579
T1192357,33040.31862975327
T1192358,70194.31013002983
T1192359,46641.99909847894
T1192360,46053.91717866869
T1192361,29319.23621412054
T1192362,29200.101120210154
T1192363,61145.6553017227
T1192364,57201.89308011192
T1192365,36840.28871523625
T1192366,39226.180462459786
T1192367,57613.5691468579
T1192368,13514.323103968976
T1192369,41115.508549514605
T1192370,26368.35730033812
T1192371,38977.55408082563
T1192372,78338.10329512315
T1192373,43068.23157489378
T1192374,48270.979215249135
T1192375,31527.19794558176
T1192376,58726.49330176188
T1192377,51711.02872927363
T1192378,48931.98531497573
T1192379,32303.718414213152
T1192380,42386.757293635186
T1192381,26252.77838867017
T1192382,50639.45139131557
T1192383,41363.46471072433
T1192384,34167.19735160853
T1192385,35915.42974611707
T1192386,37505.221888838525
T1192387,27434.163615869493
T1192388,37911.56968087711
T1192389,79528.33327497615
T1192390,29666.763297248253
T1192391,49414.30456846285
T1192392,35686.20550124156
T1192393,27091.480808288026
T1192394,46249.78856685212
T1192395,35798.42290271348
T1192396,35351.675404743684
T1192397,41342.49078362261
T1192398,50173.578076296704
T1192399,54530.04136257118
T1192400,62689.074400006604
T1192401,60199.96225682902
T1192402,46543.103174407384
T1192403,29456.632204978545
T1192404,42771.91995673684
T1192405,47929.905474665924
T1192406,39644.760790452565
T1192407,33018.55670979074
T1192408,46101.844906184124
T1192409,36052.48236867793
T1192410,23297.324805532775
T1192411,28425.290688955243
T1192412,43819.018842289275
T1192413,22630.42002778923
T1192414,52285.404068753596
T1192415,30176.307112678885
T1192416,22424.1972348728
T1192417,80235.26399233636
T1192418,35875.042574649124
T1192419,52377.298419102684
T1192420,54648.15072283791
T1192421,26549.07829993227
T1192422,25133.644882212833
T1192423,28951.973292894334
T1192424,34959.828355721125
T1192425,33966.915857448315
T1192426,45797.84642584387
T1192427,44178.815821901335
T1192428,40082.75655470217
T1192429,57534.51780123429
T1192430,33862.67232707811
T1192431,61863.15771512208
T1192432,39313.55200988018
T1192433,34596.05088493583
T1192434,25409.001734687292
T1192435,45350.02913114212
T1192436,30721.688151931612
T1192437,31227.117595815325
T1192438,83106.71059410225
T1192439,31669.73109018362
T1192440,57077.36389023748
T1192441,65114.440543585886
T1192442,36590.24299820984
T1192443,51676.64736578496
T1192444,38961.78937165938
T1192445,40956.62708953991
T1192446,39153.47373975664
T1192447,53224.69971678646
T1192448,29940.37211041361
T1192449,40253.552491619375
T1192450,30872.181951818562
T1192451,37054.737740065175
T1192452,25508.716198862643
T1192453,60492.019113883915
T1192454,48449.34041079165
T1192455,30296.88622256511
T1192456,38211.68776031151
T1192457,45096.65700186101
T1192458,42810.76050999321
T1192459,29655.13224558453
T1192460,46696.01676723061
T1192461,19816.042378943013
T1192462,32585.27071671933
T1192463,34531.64396475707
T1192464,52587.211333709056
T1192465,29321.094580270215
T1192466,40089.23134261226
T1192467,29728.669309096702
T1192468,29686.424575447454
T1192469,64490.19048187665
T1192470,37168.80824714588
T1192471,48072.610317851795
T1192472,21867.343240781152
T1192473,48340.320085108244
T1192474,47191.72759462717
T1192475,40490.586912503306
T1192476,47927.43673089616
T1192477,41992.35043109684
T1192478,35857.374627011464
T1192479,52173.17535138701
T1192480,27016.882343166264
T1192481,21472.78246279238
T1192482,32438.521272068232
T1192483,64739.716659687205
T1192484,50978.769302253684
T1192485,61129.9500923938
T1192486,31491.497225975374
T1192487,36225.15446721507
T1192488,36203.24522887128
T1192489,51011.39969411379
T1192490,35329.705362338995
T1192491,37666.811395868666
T1192492,25384.351043082766
T1192493,37792.57171806621
T1192494,40987.55164794981
T1192495,41037.19567399355
T1192496,42562.01494712475
T1192497,45856.657418196024
T1192498,31333.11979134888
T1192499,26978.586461711915
T1192500,40031.80181882187
T1192501,29271.44000396474
T1192502,28291.523607181898
T1192503,28890.937185070372
T1192504,43195.86034290888
T1192505,75209.86323240653
T1192506,48709.04892887138
T1192507,72256.01539839707
T1192508,51602.46214439437
T1192509,37318.913922791995
T1192510,54792.3908422994
T1192511,36621.27234574286
T1192512,50640.64813351073
T1192513,50115.97302651714
T1192514,35925.41203999775
T1192515,47470.6911802829
T1192516,52121.464397953525
T1192517,48634.530485533265
T1192518,42188.1133358513
T1192519,49200.9108532651
T1192520,35084.0668596578
T1192521,48987.76418784371
T1192522,48077.74881249061
T1192523,41071.84992986688
T1192524,60288.66674740808
T1192525,38977.12395360709
T1192526,58145.31440846636
T1192527,41424.51389737646
T1192528,44009.667696401084
T1192529,42261.83922120008
T1192530,33863.58042397997
T1192531,22861.99918594117
T1192532,55488.15294382269
T1192533,55304.66825204048
T1192534,28555.910238011642
T1192535,40891.09218077418
T1192536,42758.68407745393
T1192537,71394.76065031343
T1192538,49233.485290930876
T1192539,21784.83969752014
T1192540,38269.717077895664
T1192541,24596.41204222839
T1192542,33631.92070664986
T1192543,57871.35557254549
T1192544,33872.96276198631
T1192545,41280.08580252218
T1192546,39537.04228168556
T1192547,58443.48633762517
T1192548,34951.12447734098
T1192549,28826.044630865938
T1192550,23131.3643094817
T1192551,46368.17420656437
T1192552,25639.798380000826
T1192553,101557.39237617976
T1192554,82178.4751977745
T1192555,37244.64310032835
T1192556,50668.16650474045
T1192557,48206.84357840933
T1192558,37395.24936241837
T1192559,33870.141382445625
T1192560,33924.27825966012
T1192561,23545.9754787998
T1192562,45066.163593051184
T1192563,45992.04756200176
T1192564,49539.09190866323
T1192565,57799.00464575827
T1192566,70386.41557254447
T1192567,33609.12995644932
T1192568,39339.79945548564
T1192569,42113.014029542144
T1192570,49895.759921868696
T1192571,81453.02377061217
T1192572,36011.52268185976
T1192573,68426.01737583533
T1192574,18171.292292602076
T1192575,37408.277576858054
T1192576,59116.403018790086
T1192577,33782.85630546037
T1192578,41460.34302847013
T1192579,18888.55984761856
T1192580,38076.22550673704
T1192581,36289.90306970472
T1192582,36535.661938677404
T1192583,42041.644559729444
T1192584,53697.525934111174
T1192585,37825.916872910166
T1192586,38686.10034282137
T1192587,26156.54975147576
T1192588,50189.87041288665
T1192589,58439.41430683739
T1192590,39665.80139776449
T1192591,68823.52827490523
T1192592,63350.548681692184
T1192593,43523.41804339409
T1192594,43556.89801774118
T1192595,44882.149223124106
T1192596,22585.078928700303
T1192597,19188.85069952421
T1192598,24668.756664770906
T1192599,46862.052968072196
T1192600,53988.45829808697
T1192601,42929.43744944096
T1192602,17342.42944188137
T1192603,38095.335029452624
T1192604,49343.2929313958
T1192605,47351.231040019
T1192606,97236.39926754886
T1192607,45520.12832824409
T1192608,31122.317994995574
T1192609,29302.103745175886
T1192610,25454.66161086557
T1192611,65439.55342235445
T1192612,68489.4518842265
T1192613,37780.07457360954
T1192614,47968.89284063906
T1192615,63638.92061481336
T1192616,42592.20348646708
T1192617,48233.11056128759
T1192618,51153.24287982598
T1192619,36286.765678277865
T1192620,30383.558343385725
T1192621,27614.13114525856
T1192622,49567.06639584912
T1192623,50575.20981860084
T1192624,33385.14564969094
T1192625,31952.369067537664
T1192626,66835.21888992164
T1192627,51402.267817565975
T1192628,25545.70078558468
T1192629,28969.873188508052
T1192630,53558.91623364562
T1192631,55179.50683590204
T1192632,38716.25289944268
T1192633,55042.812109562896
T1192634,33082.69327502706
T1192635,41083.45087731675
T1192636,46992.701866983436
T1192637,32436.70041868573
T1192638,47050.086854551904
T1192639,52712.83467790275
T1192640,44815.66519915518
T1192641,33140.27462979693
T1192642,40060.84076843582
T1192643,29075.549082473648
T1192644,49282.44010287586
T1192645,28089.17928760781
T1192646,43465.79390083696
T1192647,40524.173811537374
T1192648,47257.58419047961
T1192649,36143.35296869049
T1192650,35241.46245270893
T1192651,35431.1286714742
T1192652,31021.260678941537
T1192653,44610.125226688644
T1192654,18473.128423841867
T1192655,29463.76752523252
T1192656,83154.5058280987
T1192657,35235.579125119766
T1192658,115858.94501288324
T1192659,32613.672542766948
T1192660,30623.39562486405
T1192661,39595.01732758091
T1192662,28542.52708311152
T1192663,29728.665385491495
T1192664,24462.17549309979
T1192665,51935.94773806754
T1192666,41067.168581072474
T1192667,29887.832723486954
T1192668,21121.448909681472
T1192669,26519.36967399991
T1192670,46317.90891528307
T1192671,36837.41510610691
T1192672,28292.891086322335
T1192673,28781.50000501661
T1192674,50937.530682468045
T1192675,25421.98884243378
T1192676,66658.7679591672
T1192677,73573.54855943042
T1192678,40092.602161478106
T1192679,68223.79177013643
T1192680,36231.390815987535
T1192681,33617.545249182454
T1192682,69506.99696810512
T1192683,44324.559839867565
T1192684,25989.02046922245
T1192685,46947.591135132665
T1192686,29750.912732083136
T1192687,37859.36897513357
T1192688,29037.864447274245
T1192689,51675.65307798791
T1192690,37076.21445830587
T1192691,45207.89652344783
T1192692,39526.82346167637
T1192693,87934.71839532316
T1192694,25973.964012929508
T1192695,54111.441650545414
T1192696,44011.54714463651
T1192697,36210.24031355788
T1192698,37585.14664725193
T1192699,28837.501501351042
T1192700,29371.338445684396
T1192701,68111.60347487175
T1192702,45907.7910064271
T1192703,29618.69188961499
T1192704,26155.370836486276
T1192705,54892.063470997135
T1192706,32784.791177994965
T1192707,35892.828346740185
T1192708,40745.49630157059
T1192709,18693.188155082687
T1192710,54090.07886889976
T1192711,50347.434097327525
T1192712,34394.50566705071
T1192713,38438.71317288201
T1192714,46023.43064045706
T1192715,32954.98566725346
T1192716,44829.97005793712
T1192717,20721.851600539776
T1192718,29791.28393058053
T1192719,39727.80591883224
T1192720,26240.453684446402
T1192721,21784.83969752014
T1192722,48512.21555005883
T1192723,51676.64736578496
T1192724,53224.69971678646
T1192725,36590.24299820984
T1192726,43819.018842289275
T1192727,30872.181951818562
T1192728,46696.01676723061
T1192729,45066.163593051184
T1192730,33018.55670979074
T1192731,42552.916153795886
T1192732,52377.298419102684
T1192733,97236.39926754886
T1192734,37244.64310032835
T1192735,51935.94773806754
T1192736,28425.290688955243
T1192737,53745.083685469595
T1192738,30721.688151931612
T1192739,46023.43064045706
T1192740,48206.84357840933
T1192741,58443.48633762517
T1192742,40891.09218077418
T1192743,48449.34041079165
T1192744,35892.828346740185
T1192745,49282.44010287586
T1192746,36210.24031355788
T1192747,38269.717077895664
T1192748,43556.89801774118
T1192749,46543.103174407384
T1192750,26368.35730033812
T1192751,35915.42974611707
T1192752,70194.31013002983
T1192753,44829.97005793712
T1192754,57077.36389023748
T1192755,61129.9500923938
T1192756,71394.76065031343
T1192757,21472.78246279238
T1192758,27091.480808288026
T1192759,32303.718414213152
T1192760,29037.864447274245
T1192761,35084.0668596578
